sku,article_no,selling_price,inventory_quantity,4_weeks_sales,status,factory,MOI,PO,ETA,market,DUS_quantity,total_cost,MOQ,inventory_value
PM-802W-11538,11538,11.99,2,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,23.98
PPR-303GPK-18037,18037,11.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-303X4A-18043,18043,34.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PM-209WP-11831,11831,9.99,10,0.0,STD,Intech,0.0,0.0,0,USA_NEW_EGG,,,,99.9
PB-706PSUS-10532,10532,39.99,18,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,719.82
PD-712BUS-11267,11267,22.99,5,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,114.94999999999999
DX-1000L-N10887,10887,7.99,87,0.0,STD,TTX,0.0,0.0,0,USA_NEW_EGG,,,,695.13
PM-519-11521,11521,17.99,9,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,161.91
PM-804B-11582,11582,19.99,15,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,299.84999999999997
PB-107PUS-11626,11626,29.99,0,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PD-212WUS-11696,11696,17.99,9,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,161.91
PB-426US-11665,11665,19.99,23,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,459.77
PB-505HP-N10970,11252,39.99,19,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,759.8100000000001
PD-717BUS-11424,11424,,0,0.0,EOL,Palm max,0.0,0.0,0,USA_NEW_EGG,,,,
PB-612BUS-11354,11354,69.99,5,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,349.95
PD-605BUS-11633,11633,79.99,23,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,1839.77
PM-518R-11561,11561,,0,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PB-716IIIUS-11593,11593,24.99,1,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,24.99
PM-715II-11533,11533,19.99,32,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,639.68
PM-720-11449,11449,39.99,9,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,359.91
PB-512BUS-11525,11525,44.99,63,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,2834.3700000000003
PB-317US-11566,11566,24.99,14,0.0,STD,Palm max,0.0,0.0,0,USA_NEW_EGG,,,,349.85999999999996
PM-201IIP-11387,11387,7.99,67,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,535.33
PM-201CB-11703,11703,9.99,6,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,59.94
PD-307BUS-11369,11369,19.99,20,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,399.79999999999995
PB-107WPUS-11839,11839,34.99,4,0.0,EOL,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,139.96
PB-106USW-11280,11280,39.99,11,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,439.89000000000004
PB-517BUS-11364,11364,39.99,1,0.0,STD,JW,0.0,0.0,0,USA_NEW_EGG,,,,39.99
PB-517WUS-11519,11519,39.99,9,0.0,NEW,JW,0.0,0.0,0,USA_NEW_EGG,,,,359.91
PB-106MUS-11689,11689,39.99,13,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,519.87
PM-209U-11529,11529,6.99,11,0.0,STD,Intech,0.0,0.0,0,USA_NEW_EGG,,,,76.89
PD-606US-11650,11650,,0,0.0,ARC,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PB-409CUS-11791,11791,22.99,6,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,137.94
PB-326USB-11607,11607,24.99,13,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,324.87
PPD-202UB-11251,11251,11.99,77,0.0,STD,Donar,0.0,0.0,0,USA_NEW_EGG,,,,923.23
PB-313US-11445,11445,59.99,10,0.0,STD,Donar,0.0,0.0,0,USA_NEW_EGG,,,,599.9
PB-325MWUS-11623,11623,39.99,0,0.0,EOL,JW,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PM-518-11410,11410,,0,0.0,ARC,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PB-810EN-11497,11497,,0,0.0,EOL,SQT,0.0,0.0,0,USA_NEW_EGG,,,,
PM-209PB-10442,10442,9.99,51,0.0,STD,Intech,0.0,0.0,0,USA_NEW_EGG,,,,509.49
PPD-202HB-N11091,11091,14.99,57,0.0,STD,Donar,0.0,0.0,0,USA_NEW_EGG,,,,854.4300000000001
PM-719L-11635,11635,14.99,34,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,509.66
PB-117USB-11508,11508,11.99,1,0.0,STD,Palm max,0.0,0.0,0,USA_NEW_EGG,,,,11.99
PM-717D-11568,11568,24.99,16,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,399.84
PB-409PUS-11033,11033,24.99,7,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,174.92999999999998
PB-409PWUS-11829,11829,19.99,13,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,259.87
PM-802B-11402,11402,9.99,14,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,139.86
PB-514PUS-11062,11062,49.99,0,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-329BUS-11663,11663,44.99,3,0.0,STD,JW,0.0,0.0,0,USA_NEW_EGG,,,,134.97
PB-321US-11450,11450,,0,0.0,ARC,SQT,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WUS-11528,11528,44.99,9,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,404.91
PPR-101-11943,11943,6.99,26,0.0,STD,TTX,0.0,0.0,0,USA_NEW_EGG,,,,181.74
PM-513-N11168,11168,19.99,43,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,859.5699999999999
PD-714BUS-11668,11668,19.99,23,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,459.77
PB-407W-N10793,10793,19.99,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-515HPSUS-11049,11341,59.99,16,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,959.84
PB-513US-10165,11417,59.99,0,0.0,STD,Donar,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-522BUS-11578,11578,119.99,11,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,1319.8899999999999
PD-610BUS-11732,11732,,0,0.0,EOL,BOW,0.0,0.0,0,USA_NEW_EGG,,,,
PB-210BUS-11726,11726,19.99,6,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,119.94
PB-330US-11700,11700,39.99,5,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,199.95000000000002
PB-328BUS-11541,11541,34.99,8,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,279.92
PM-719-11522,11522,24.99,5,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,124.94999999999999
PB-521US-11422,11422,49.99,3,0.0,STD,Donar,0.0,0.0,0,USA_NEW_EGG,,,,149.97
DX-1000M-N10891,10891,6.99,100,0.0,STD,TTX,0.0,0.0,0,USA_NEW_EGG,,,,699.0
PPR-506-11571,11571,29.99,0,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-402-N11165,11165,,0,0.0,ARC,GPG,0.0,0.0,0,USA_NEW_EGG,,,,
PPR-303GP-18026,18026,11.99,19,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,227.81
PD-712WUS-11261,11261,21.99,20,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,439.79999999999995
PB-509HP-N11002,11002,49.99,33,0.0,STD,Donar,0.0,0.0,0,USA_NEW_EGG,,,,1649.67
PB-407B-10789,10789,19.99,23,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,459.77
PB-429US-11684,11684,34.99,12,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,419.88
PM-813B-11983,11983,29.99,17,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,509.83
PM-519L-11705,11705,17.99,0,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PM-503B-11419,11419,19.99,0,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-732BUS-11950,11950,39.99,6,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,239.94
PB-718BUS-11944,11944,29.99,1,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,29.99
PB-332US-11947,11947,29.99,20,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,599.8
PB-432BUS-11679,11679,24.99,24,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,599.76
PPR-303X4B-18055,18055,34.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-303GYL-18040,18040,11.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-303GSL-18049,18049,11.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-303GGO-18046,18046,11.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-303GBK-18047,18047,11.99,0,0.0,STD,Perixx DE,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PM-610WR-11747,11747,,0,0.0,ARC,BOW,0.0,0.0,0,USA_NEW_EGG,,,,
PM-503W-11537,11537,,0,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PD-610WUS-11735,11735,,0,0.0,EOL,BOW,0.0,0.0,0,USA_NEW_EGG,,,,
PB-520UUS-11490,11490,,0,0.0,ARC,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PB-505PUS-11603,11603,,0,0.0,ARC,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PB-409WUUS-11776,11776,17.99,0,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-327WUS-11645,11645,,0,0.0,ARC,JW,0.0,0.0,0,USA_NEW_EGG,,,,
PB-320US-11494,11494,,0,0.0,EOL,Togran,0.0,0.0,0,USA_NEW_EGG,,,,
PB-519AUS-11993,11993,49.99,17,0.0,STD,LT,0.0,0.0,0,USA_NEW_EGG,,,,849.83
PPR-407-11797,11797,5.99,0,0.0,STD,CLC,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-406-11796,11796,4.99,0,0.0,STD,CLC,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PPR-404-11765,11765,4.99,0,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BAR-12027,12027,39.99,0,0.0,NEW,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BBE-11973,11973,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BBP-11961,11961,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BBR-12048,12048,34.99,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BCF-11816,11816,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BDE-11523,11523,,0,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BES-11575,11575,44.99,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BHE-12026,12026,39.99,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BIT-11576,11576,,0,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BND-11761,11761,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BPT-11854,11854,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512BTW-11602,11602,34.99,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BUK-11524,11524,,0,0.0,STD,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512FRB-11560,11560,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WDE-11526,11526,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WES-11596,11596,44.99,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512WFR-11825,11825,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WIT-11597,11597,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WND-11762,11762,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WPT-11855,11855,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
PB-512WUK-11527,11527,,0,0.0,STD,CEZ,0.0,0.0,0,USA_NEW_EGG,,,,
,28014,,0,0.0,CONS,BOW,0.0,0.0,0,USA_NEW_EGG,,,,
PX5300-GBLUS-11918,11918,39.99,3,0.0,STD,Sisun,0.0,0.0,0,USA_NEW_EGG,,,,119.97
PX5300-KBLUS-11922,11922,49.99,2,0.0,STD,Sisun,0.0,0.0,0,USA_NEW_EGG,,,,99.98
PX5300-GBRUS-11917,11917,39.99,25,0.0,STD,Sisun,0.0,0.0,0,USA_NEW_EGG,,,,999.75
PX5300-KBRUS-11920,11920,49.99,4,0.0,STD,Sisun,0.0,0.0,0,USA_NEW_EGG,,,,199.96
PX5300-KRDUS-11921,11921,49.99,4,0.0,STD,Sisun,0.0,0.0,0,USA_NEW_EGG,,,,199.96
PB-317RUS-12010,12010,29.99,20,0.0,STD,Palm max,0.0,0.0,0,USA_NEW_EGG,,,,599.8
PB-331BUS-11902,11902,24.99,1,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,24.99
PB-733BUS-11653,11653,29.99,16,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,479.84
PX4300-GBLUS-11912,11912,34.99,11,0.0,STD,Sisun,0.0,0.0,0,USA_NEW_EGG,,,,384.89000000000004
PB-333BUS-11618,11618,24.99,10,0.0,STD,BOW,0.0,0.0,0,USA_NEW_EGG,,,,249.89999999999998
PM-209C-11994,11994,11.99,0,0.0,STD,Intech,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PM-611B-11903,11903,7.99,5,0.0,STD,Intech,0.0,0.0,0,USA_NEW_EGG,,,,39.95
PM-819-12013,12013,34.99,38,0.0,STD,Togran,0.0,0.0,0,USA_NEW_EGG,,,,1329.6200000000001
PB-734PK-BRUS-11987,11987,29.99,3,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,89.97
PB-734PK-RDUS-11989,11989,24.99,11,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,274.89
PB-734PK-BLUS-11988,11988,29.99,3,0.0,STD,SQT,0.0,0.0,0,USA_NEW_EGG,,,,89.97
PB-535RDUS-11303,11303,99.99,16,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,1599.84
PB-535BRUS-11305,11305,99.99,25,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,2499.75
PB-535BLUS-11304,11304,99.99,27,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,2699.73
PB-335-RDUS-10103,10103,89.99,0,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-335-BRUS-11299,11299,89.99,0,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-335-BLUS-11298,11298,89.99,0,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PD-413BUS-12176,12176,44.99,0,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PD-813BUS-12172,12172,69.99,0,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PM-513I-12180,12180,17.99,0,0.0,NEW,Togran,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PD-512BUS-12174,12174,59.99,0,0.0,NEW,Chicony,0.0,0.0,0,USA_NEW_EGG,,,,0.0
PB-512BUS-11525,11525,44.99,900,,,,,,,USA_Oversea,,,,
PB-317US-11474,11566,24.99,1000,,,,,,,USA_Oversea,,,,
PB-512BUS-11525,11525,79.99,180,,,,,,,AU_Oversea,,,,
PB-512BUS-11525,11525,69.99,180,,,,,,,CA_Oversea,,,,
